Data from FLMS071591_14-42-44-275.txt Node
Date: Fri Jul 08 14:42:44 CDT 2022
User: dcsInstComp
Spectrometer: FLMS07159
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
437.504	341.33
437.874	348.61
438.244	348.61
438.614	351.04
438.985	336.47
439.355	377.74
439.725	438.42
440.095	365.6
440.465	353.46
440.835	399.58
441.204	351.04
441.574	402.01
441.944	321.91
442.314	397.15
442.683	324.34
443.053	392.3
443.423	309.77
443.792	435.99
444.162	355.89
444.531	343.76
444.9	440.84
445.27	394.73
445.639	428.71
446.008	399.58
446.378	382.59
446.747	372.88
447.116	389.87
447.485	402.01
447.854	411.72
448.223	324.34
448.592	309.77
448.961	304.92
449.33	300.07
449.698	295.21
450.067	353.46
450.436	346.18
450.804	392.3
451.173	312.2
451.542	372.88
451.91	368.03
452.279	375.31
452.647	358.32
453.015	348.61
453.384	372.88
453.752	380.16
454.12	389.87
454.488	346.18
454.857	389.87
455.225	304.92
455.593	402.01
455.961	402.01
456.329	351.04
456.697	387.45
457.064	372.88
457.432	387.45
457.8	348.61
458.168	411.72
458.535	389.87
458.903	382.59
459.271	389.87
459.638	336.47
460.006	329.19
460.373	329.19
460.74	348.61
461.108	363.17
461.475	404.44
461.842	326.76
462.21	433.56
462.577	365.6
462.944	372.88
463.311	360.75
463.678	394.73
464.045	496.67
464.412	351.04
464.779	329.19
465.146	431.14
465.512	433.56
465.879	411.72
466.246	382.59
466.612	404.44
466.979	368.03
467.346	399.58
467.712	406.86
468.079	348.61
468.445	404.44
468.811	419
469.178	455.41
469.544	389.87
469.91	341.33
470.276	375.31
470.642	334.05
471.009	414.14
471.375	397.15
471.741	353.46
472.107	486.96
472.472	421.43
472.838	380.16
473.204	438.42
473.57	435.99
473.936	426.28
474.301	372.88
474.667	450.55
475.032	338.9
475.398	331.62
475.763	331.62
476.129	411.72
476.494	368.03
476.86	346.18
477.225	334.05
477.59	368.03
477.955	392.3
478.32	331.62
478.686	448.13
479.051	445.7
479.416	399.58
479.781	363.17
480.145	368.03
480.51	338.9
480.875	438.42
481.24	353.46
481.605	368.03
481.969	336.47
482.334	399.58
482.699	377.74
483.063	392.3
483.428	292.78
483.792	321.91
484.156	368.03
484.521	423.85
484.885	358.32
485.249	353.46
485.614	363.17
485.978	394.73
486.342	409.29
486.706	414.14
487.07	513.66
487.434	353.46
487.798	360.75
488.162	411.72
488.525	414.14
488.889	331.62
489.253	445.7
489.617	324.34
489.98	358.32
490.344	341.33
490.707	363.17
491.071	443.27
491.434	421.43
491.798	452.98
492.161	377.74
492.525	368.03
492.888	346.18
493.251	300.07
493.614	394.73
493.977	389.87
494.34	380.16
494.703	375.31
495.066	360.75
495.429	380.16
495.792	368.03
496.155	406.86
496.518	414.14
496.881	402.01
497.243	348.61
497.606	394.73
497.969	355.89
498.331	414.14
498.694	353.46
499.056	360.75
499.418	370.45
499.781	375.31
500.143	360.75
500.505	387.45
500.868	334.05
501.23	440.84
501.592	419
501.954	435.99
502.316	375.31
502.678	402.01
503.04	411.72
503.402	353.46
503.764	428.71
504.126	385.02
504.487	406.86
504.849	377.74
505.211	334.05
505.572	353.46
505.934	404.44
506.295	370.45
506.657	482.11
507.018	368.03
507.38	416.57
507.741	355.89
508.102	382.59
508.463	317.06
508.825	385.02
509.186	409.29
509.547	404.44
509.908	387.45
510.269	385.02
510.63	351.04
510.991	348.61
511.352	365.6
511.712	409.29
512.073	365.6
512.434	309.77
512.795	375.31
513.155	307.35
513.516	368.03
513.876	419
514.237	380.16
514.597	336.47
514.957	370.45
515.318	365.6
515.678	392.3
516.038	300.07
516.398	380.16
516.759	295.21
517.119	370.45
517.479	343.76
517.839	389.87
518.199	358.32
518.559	338.9
518.918	382.59
519.278	363.17
519.638	334.05
519.998	370.45
520.357	389.87
520.717	377.74
521.077	353.46
521.436	402.01
521.796	377.74
522.155	319.48
522.514	419
522.874	402.01
523.233	387.45
523.592	346.18
523.951	404.44
524.31	445.7
524.67	392.3
525.029	394.73
525.388	419
525.747	312.2
526.105	365.6
526.464	397.15
526.823	351.04
527.182	416.57
527.541	435.99
527.899	331.62
528.258	419
528.616	319.48
528.975	321.91
529.333	341.33
529.692	402.01
530.05	406.86
530.408	380.16
530.767	406.86
531.125	450.55
531.483	348.61
531.841	385.02
532.199	392.3
532.557	414.14
532.915	392.3
533.273	375.31
533.631	428.71
533.989	402.01
534.347	346.18
534.705	334.05
535.062	438.42
535.42	402.01
535.777	353.46
536.135	346.18
536.493	421.43
536.85	392.3
537.207	372.88
537.565	416.57
537.922	423.85
538.279	353.46
538.637	387.45
538.994	387.45
539.351	365.6
539.708	409.29
540.065	402.01
540.422	467.54
540.779	365.6
541.136	385.02
541.493	387.45
541.849	431.14
542.206	431.14
542.563	331.62
542.919	351.04
543.276	433.56
543.633	411.72
543.989	387.45
544.346	363.17
544.702	363.17
545.058	414.14
545.415	406.86
545.771	472.4
546.127	363.17
546.483	314.63
546.839	448.13
547.195	433.56
547.551	414.14
547.907	368.03
548.263	309.77
548.619	387.45
548.975	414.14
549.331	414.14
549.686	433.56
550.042	355.89
550.398	355.89
550.753	428.71
551.109	365.6
551.464	409.29
551.82	336.47
552.175	375.31
552.531	363.17
552.886	419
553.241	416.57
553.596	346.18
553.951	375.31
554.307	368.03
554.662	387.45
555.017	385.02
555.372	443.27
555.726	511.23
556.081	321.91
556.436	341.33
556.791	438.42
557.146	428.71
557.5	467.54
557.855	382.59
558.209	421.43
558.564	377.74
558.918	421.43
559.273	416.57
559.627	435.99
559.982	392.3
560.336	302.49
560.69	397.15
561.044	360.75
561.398	375.31
561.752	348.61
562.106	392.3
562.46	428.71
562.814	421.43
563.168	331.62
563.522	419
563.876	426.28
564.23	397.15
564.583	368.03
564.937	402.01
565.291	382.59
565.644	399.58
565.998	399.58
566.351	336.47
566.704	372.88
567.058	416.57
567.411	479.68
567.764	421.43
568.118	385.02
568.471	372.88
568.824	448.13
569.177	368.03
569.53	382.59
569.883	448.13
570.236	445.7
570.589	377.74
570.942	321.91
571.294	402.01
571.647	397.15
572	365.6
572.352	404.44
572.705	397.15
573.057	338.9
573.41	375.31
573.762	419
574.115	346.18
574.467	341.33
574.819	336.47
575.172	385.02
575.524	363.17
575.876	351.04
576.228	402.01
576.58	351.04
576.932	360.75
577.284	334.05
577.636	295.21
577.988	411.72
578.339	377.74
578.691	421.43
579.043	416.57
579.395	353.46
579.746	406.86
580.098	346.18
580.449	363.17
580.801	360.75
581.152	314.63
581.503	404.44
581.855	389.87
582.206	358.32
582.557	348.61
582.908	334.05
583.26	380.16
583.611	309.77
583.962	355.89
584.313	360.75
584.664	334.05
585.014	402.01
585.365	321.91
585.716	380.16
586.067	377.74
586.417	440.84
586.768	358.32
587.119	387.45
587.469	368.03
587.82	380.16
588.17	314.63
588.52	443.27
588.871	414.14
589.221	375.31
589.571	353.46
589.921	358.32
590.272	351.04
590.622	360.75
590.972	414.14
591.322	431.14
591.672	365.6
592.022	440.84
592.371	348.61
592.721	365.6
593.071	402.01
593.421	380.16
593.77	435.99
594.12	351.04
594.469	443.27
594.819	392.3
595.168	348.61
595.518	404.44
595.867	358.32
596.216	312.2
596.566	416.57
596.915	365.6
597.264	336.47
597.613	360.75
597.962	338.9
598.311	380.16
598.66	302.49
599.009	399.58
599.358	368.03
599.707	394.73
600.055	406.86
600.404	353.46
600.753	382.59
601.101	375.31
601.45	419
601.799	486.96
602.147	387.45
602.495	435.99
602.844	346.18
603.192	353.46
603.54	435.99
603.889	394.73
604.237	389.87
604.585	312.2
604.933	387.45
605.281	385.02
605.629	389.87
605.977	377.74
606.325	440.84
606.673	375.31
607.02	394.73
607.368	435.99
607.716	317.06
608.063	377.74
608.411	433.56
608.759	457.83
609.106	380.16
609.453	389.87
609.801	496.67
610.148	385.02
610.495	348.61
610.843	338.9
611.19	392.3
611.537	605.9
611.884	457.83
612.231	452.98
612.578	283.07
612.925	397.15
613.272	402.01
613.619	353.46
613.966	375.31
614.312	329.19
614.659	419
615.006	368.03
615.352	402.01
615.699	438.42
616.045	360.75
616.392	426.28
616.738	462.69
617.085	348.61
617.431	402.01
617.777	406.86
618.123	423.85
618.469	423.85
618.816	443.27
619.162	406.86
619.508	482.11
619.854	385.02
620.199	409.29
620.545	336.47
620.891	375.31
621.237	389.87
621.583	380.16
621.928	397.15
622.274	370.45
622.619	380.16
622.965	358.32
623.31	363.17
623.656	550.07
624.001	426.28
624.346	406.86
624.692	365.6
625.037	435.99
625.382	370.45
625.727	399.58
626.072	423.85
626.417	351.04
626.762	360.75
627.107	363.17
627.452	392.3
627.797	385.02
628.141	392.3
628.486	411.72
628.831	324.34
629.175	358.32
629.52	360.75
629.864	421.43
630.209	411.72
630.553	431.14
630.898	419
631.242	377.74
631.586	363.17
631.931	348.61
632.275	402.01
632.619	343.76
632.963	394.73
633.307	455.41
633.651	360.75
633.995	343.76
634.339	353.46
634.682	346.18
635.026	351.04
635.37	348.61
635.714	363.17
636.057	421.43
636.401	375.31
636.744	377.74
637.088	341.33
637.431	431.14
637.775	329.19
638.118	302.49
638.461	389.87
638.804	329.19
639.147	353.46
639.491	375.31
639.834	338.9
640.177	372.88
640.52	380.16
640.863	358.32
641.205	399.58
641.548	385.02
641.891	474.83
642.234	377.74
642.576	399.58
642.919	406.86
643.262	433.56
643.604	360.75
643.947	331.62
644.289	338.9
644.631	419
644.974	404.44
645.316	304.92
645.658	363.17
646	351.04
646.342	402.01
646.685	399.58
647.027	445.7
647.369	372.88
647.71	431.14
648.052	416.57
648.394	411.72
648.736	380.16
649.078	338.9
649.419	343.76
649.761	423.85
650.102	387.45
650.444	440.84
650.785	321.91
651.127	304.92
651.468	346.18
651.81	351.04
652.151	372.88
652.492	377.74
652.833	329.19
653.174	380.16
653.515	397.15
653.856	402.01
654.197	399.58
654.538	394.73
654.879	343.76
655.22	419
655.561	382.59
655.901	275.79
656.242	438.42
656.583	431.14
656.923	469.97
657.264	377.74
657.604	402.01
657.945	411.72
658.285	426.28
658.625	309.77
658.966	375.31
659.306	402.01
659.646	392.3
659.986	380.16
660.326	394.73
660.666	360.75
661.006	353.46
661.346	397.15
661.686	411.72
662.026	380.16
662.365	382.59
662.705	450.55
663.045	336.47
663.384	363.17
663.724	324.34
664.064	421.43
664.403	382.59
664.742	375.31
665.082	372.88
665.421	334.05
665.76	392.3
666.1	319.48
666.439	394.73
666.778	377.74
667.117	387.45
667.456	445.7
667.795	423.85
668.134	360.75
668.473	438.42
668.811	331.62
669.15	419
669.489	370.45
669.827	358.32
670.166	382.59
670.505	377.74
670.843	499.1
671.182	324.34
671.52	404.44
671.858	431.14
672.197	385.02
672.535	460.26
672.873	372.88
673.211	375.31
673.549	416.57
673.887	375.31
674.225	426.28
674.563	411.72
674.901	351.04
675.239	399.58
675.577	385.02
675.915	414.14
676.252	397.15
676.59	363.17
676.927	382.59
677.265	423.85
677.602	409.29
677.94	326.76
678.277	319.48
678.615	314.63
678.952	457.83
679.289	285.5
679.626	307.35
679.963	443.27
680.301	353.46
680.638	382.59
680.975	387.45
681.312	346.18
681.648	399.58
681.985	416.57
682.322	368.03
682.659	375.31
682.995	414.14
683.332	416.57
683.669	365.6
684.005	394.73
684.342	346.18
684.678	409.29
685.014	370.45
685.351	375.31
685.687	370.45
686.023	399.58
686.359	416.57
686.696	368.03
687.032	443.27
687.368	416.57
687.704	353.46
688.039	375.31
688.375	380.16
688.711	317.06
689.047	448.13
689.383	353.46
689.718	409.29
690.054	368.03
690.389	399.58
690.725	372.88
691.06	392.3
691.396	382.59
691.731	302.49
692.067	368.03
692.402	348.61
692.737	431.14
693.072	372.88
693.407	353.46
693.742	360.75
694.077	375.31
694.412	358.32
694.747	334.05
695.082	368.03
695.417	343.76
695.752	355.89
696.086	287.93
696.421	387.45
696.755	448.13
697.09	329.19
697.424	375.31
697.759	360.75
698.093	438.42
698.428	319.48
698.762	409.29
699.096	419
699.43	416.57
699.764	387.45
700.099	273.37
700.433	358.32
700.767	358.32
701.101	428.71
701.434	423.85
701.768	290.36
702.102	370.45
702.436	380.16
702.769	406.86
703.103	385.02
703.437	341.33
703.77	329.19
704.104	377.74
704.437	389.87
704.77	351.04
705.104	372.88
705.437	404.44
705.77	399.58
706.103	295.21
706.436	295.21
706.77	392.3
707.103	385.02
707.435	421.43
707.768	353.46
708.101	304.92
708.434	363.17
708.767	331.62
709.1	402.01
709.432	421.43
709.765	368.03
710.097	363.17
710.43	377.74
710.762	421.43
711.095	411.72
711.427	351.04
711.759	479.68
712.092	482.11
712.424	397.15
712.756	358.32
713.088	353.46
713.42	402.01
713.752	404.44
714.084	360.75
714.416	404.44
714.748	440.84
715.079	402.01
715.411	482.11
715.743	353.46
716.074	321.91
716.406	353.46
716.738	382.59
717.069	385.02
717.4	363.17
717.732	358.32
718.063	319.48
718.394	382.59
718.726	326.76
719.057	411.72
719.388	365.6
719.719	375.31
720.05	435.99
720.381	317.06
720.712	416.57
721.043	428.71
721.373	399.58
721.704	414.14
722.035	433.56
722.366	496.67
722.696	382.59
723.027	411.72
723.357	380.16
723.688	346.18
724.018	402.01
724.348	368.03
724.679	372.88
725.009	338.9
725.339	380.16
725.669	372.88
725.999	380.16
726.329	416.57
726.659	443.27
726.989	372.88
727.319	377.74
727.649	353.46
727.979	380.16
728.308	365.6
728.638	368.03
728.968	263.66
729.297	358.32
729.627	402.01
729.956	336.47
730.286	355.89
730.615	489.39
730.944	443.27
731.274	421.43
731.603	443.27
731.932	414.14
732.261	387.45
732.59	404.44
732.919	431.14
733.248	385.02
733.577	375.31
733.906	433.56
734.235	360.75
734.563	440.84
734.892	404.44
735.221	360.75
735.549	419
735.878	455.41
736.206	372.88
736.535	399.58
736.863	329.19
737.191	368.03
737.52	399.58
737.848	334.05
738.176	440.84
738.504	433.56
738.832	346.18
739.16	402.01
739.488	348.61
739.816	392.3
740.144	433.56
740.472	428.71
740.799	392.3
741.127	375.31
741.455	397.15
741.782	462.69
742.11	324.34
742.437	372.88
742.765	360.75
743.092	380.16
743.42	409.29
743.747	372.88
744.074	382.59
744.401	358.32
744.728	363.17
745.056	435.99
745.383	368.03
745.71	406.86
746.036	443.27
746.363	392.3
746.69	360.75
747.017	336.47
747.344	472.4
747.67	443.27
747.997	363.17
748.323	363.17
748.65	423.85
748.976	385.02
749.303	452.98
749.629	426.28
749.956	377.74
750.282	457.83
750.608	370.45
750.934	399.58
751.26	351.04
751.586	336.47
751.912	314.63
752.238	377.74
752.564	382.59
752.89	368.03
753.216	428.71
753.541	358.32
753.867	394.73
754.193	334.05
754.518	365.6
754.844	387.45
755.169	385.02
755.495	414.14
755.82	431.14
756.145	365.6
756.471	355.89
756.796	477.25
757.121	331.62
757.446	445.7
757.771	404.44
758.096	462.69
758.421	392.3
758.746	377.74
759.071	428.71
759.396	501.52
759.72	365.6
760.045	416.57
760.37	346.18
760.694	358.32
761.019	380.16
761.343	389.87
761.668	380.16
761.992	428.71
762.316	385.02
762.641	450.55
762.965	348.61
763.289	372.88
763.613	421.43
763.937	360.75
764.261	377.74
764.585	389.87
764.909	358.32
765.233	358.32
765.557	368.03
765.88	351.04
766.204	387.45
766.528	355.89
766.851	409.29
767.175	394.73
767.498	372.88
767.822	370.45
768.145	375.31
768.468	474.83
768.792	423.85
769.115	343.76
769.438	387.45
769.761	360.75
770.084	355.89
770.407	414.14
770.73	343.76
771.053	433.56
771.376	416.57
771.699	380.16
772.022	491.82
772.344	382.59
772.667	375.31
772.99	365.6
773.312	343.76
773.635	428.71
773.957	469.97
774.279	419
774.602	423.85
774.924	372.88
775.246	372.88
775.568	397.15
775.89	445.7
776.213	433.56
776.535	450.55
776.857	319.48
777.178	375.31
777.5	380.16
777.822	380.16
778.144	431.14
778.466	438.42
778.787	428.71
779.109	460.26
779.43	348.61
779.752	465.12
780.073	411.72
780.395	392.3
780.716	406.86
781.037	472.4
781.358	409.29
781.68	484.53
782.001	440.84
782.322	448.13
782.643	419
782.964	503.95
783.285	482.11
783.606	445.7
783.926	489.39
784.247	450.55
784.568	399.58
784.888	462.69
785.209	404.44
785.53	382.59
785.85	460.26
786.17	440.84
786.491	423.85
786.811	520.94
787.131	460.26
787.452	445.7
787.772	440.84
788.092	394.73
788.412	380.16
788.732	372.88
789.052	472.4
789.372	450.55
789.692	530.65
790.012	455.41
790.331	445.7
790.651	579.2
790.971	562.21
791.29	540.36
791.61	540.36
791.929	647.16
792.249	715.12
792.568	700.56
792.887	753.96
793.207	802.5
793.526	831.63
793.845	889.88
794.164	926.29
794.483	952.99
794.802	899.59
795.121	919.01
795.44	1016.1
795.759	994.25
796.078	1052.5
796.396	894.73
796.715	948.13
797.034	894.73
797.352	872.89
797.671	800.07
797.989	741.82
798.308	749.1
798.626	712.69
798.944	729.68
799.263	644.73
799.581	552.5
799.899	576.77
800.217	625.31
800.535	746.67
800.853	829.2
801.171	763.66
801.489	843.76
801.807	1091.34
802.125	1045.22
802.442	1173.87
802.76	1385.03
803.078	1559.79
803.395	1746.69
803.713	1899.6
804.03	2186.02
804.348	2394.76
804.665	2511.26
804.982	2574.37
805.3	2996.71
805.617	3178.75
805.934	3312.25
806.251	3380.21
806.568	3406.91
806.885	3554.97
807.202	3712.74
807.519	3537.98
807.836	3227.3
808.153	3268.56
808.469	3217.59
808.786	3013.7
809.103	2936.03
809.419	2926.32
809.736	2550.1
810.052	2489.42
810.369	2324.37
810.685	2062.23
811.001	1931.16
811.317	1690.86
811.634	1741.84
811.95	1469.99
812.266	1440.86
812.582	1550.08
812.898	1499.11
813.214	1591.35
813.53	1717.56
813.846	1906.89
814.161	2050.09
814.477	2338.93
814.793	2739.42
815.108	3142.34
815.424	3596.23
815.739	4178.77
816.055	4647.22
816.37	5314.71
816.686	5928.79
817.001	6285.6
817.316	6625.41
817.631	6889.97
817.946	6950.65
818.261	6972.5
818.576	7285.61
818.891	7533.19
819.206	7700.67
819.521	8006.5
819.836	8334.17
820.151	8135.14
820.465	8564.76
820.78	8169.12
821.095	8200.67
821.409	7994.36
821.724	7535.61
822.038	7358.43
822.353	6872.98
822.667	6409.38
822.981	5664.23
823.295	5062.28
823.609	4443.33
823.924	3860.8
824.238	3440.89
824.552	2916.61
824.866	2397.19
825.18	2088.93
825.493	1957.86
825.807	1712.71
826.121	1732.13
826.435	1821.93
826.748	2086.5
827.062	2414.18
827.375	2950.59
827.689	3664.2
828.002	4477.31
828.316	5302.57
828.629	6156.95
828.942	7331.73
829.255	8513.79
829.568	9819.63
829.882	11426.45
830.195	13397.36
830.508	15339.13
830.82	17229.94
831.133	18975.11
831.446	20084.35
831.759	21225.15
832.072	23021.29
832.384	24482.48
832.697	26203.38
833.009	27516.51
833.322	28596.62
833.634	30077.23
833.947	30783.55
834.259	31856.38
834.571	32980.19
834.884	33601.55
835.196	34385.55
835.508	35371
835.82	34266.61
836.132	34560.31
836.444	33992.34
836.756	34705.94
837.068	34625.84
837.38	33650.1
837.691	32914.65
838.003	31591.81
838.315	29691.3
838.626	27931.56
838.938	26069.88
839.249	24645.1
839.561	22628.08
839.872	20829.51
840.183	19220.26
840.495	17907.14
840.806	16591.58
841.117	15205.64
841.428	14159.5
841.739	12671.62
842.05	11319.65
842.361	10220.12
842.672	8863.31
842.983	7644.84
843.294	6460.36
843.604	5627.82
843.915	5016.16
844.226	4355.95
844.536	3581.67
844.847	3105.93
845.157	2608.35
845.468	2122.91
845.778	1802.52
846.088	1642.32
846.399	1341.34
846.709	1166.58
847.019	928.72
847.329	792.79
847.639	736.97
847.949	620.46
848.259	625.31
848.569	569.49
848.878	530.65
849.188	559.78
849.498	520.94
849.808	435.99
850.117	482.11
850.427	525.8
850.736	462.69
851.046	452.98
851.355	496.67
851.664	448.13
851.974	557.35
852.283	525.8
852.592	516.09
852.901	465.12
853.21	484.53
853.519	533.08
853.828	465.12
854.137	484.53
854.446	443.27
854.755	496.67
855.063	540.36
855.372	419
855.681	419
855.989	472.4
856.298	431.14
856.606	448.13
856.915	450.55
857.223	387.45
857.531	457.83
857.839	450.55
858.148	440.84
858.456	406.86
858.764	423.85
859.072	411.72
859.38	382.59
859.688	387.45
859.996	394.73
860.303	433.56
860.611	450.55
860.919	431.14
861.226	380.16
861.534	414.14
861.842	399.58
862.149	406.86
862.456	421.43
862.764	363.17
863.071	360.75
863.378	450.55
863.686	375.31
863.993	426.28
864.3	353.46
864.607	372.88
864.914	426.28
865.221	423.85
865.528	365.6
865.835	392.3
866.141	377.74
866.448	380.16
866.755	355.89
867.061	326.76
867.368	358.32
867.674	404.44
867.981	406.86
868.287	375.31
868.594	370.45
868.9	414.14
869.206	355.89
869.512	399.58
869.818	385.02
870.124	363.17
870.43	307.35
870.736	346.18
871.042	363.17
871.348	443.27
871.654	304.92
871.96	365.6
872.265	404.44
872.571	358.32
872.877	292.78
873.182	387.45
873.488	404.44
873.793	360.75
874.098	297.64
874.404	382.59
874.709	399.58
875.014	341.33
875.319	377.74
875.624	409.29
875.929	363.17
876.234	343.76
876.539	382.59
876.844	482.11
877.149	397.15
877.454	363.17
877.758	402.01
878.063	382.59
878.368	365.6
878.672	394.73
878.977	324.34
879.281	377.74
879.585	377.74
879.89	448.13
880.194	409.29
880.498	411.72
880.802	389.87
881.106	414.14
881.41	353.46
881.714	329.19
882.018	377.74
882.322	402.01
882.626	370.45
882.93	406.86
883.234	321.91
883.537	336.47
883.841	387.45
884.144	372.88
884.448	394.73
884.751	348.61
885.055	404.44
885.358	443.27
885.661	382.59
885.965	428.71
886.268	351.04
886.571	321.91
886.874	336.47
887.177	368.03
887.48	353.46
887.783	416.57
888.086	382.59
888.388	375.31
888.691	370.45
888.994	324.34
889.296	317.06
889.599	421.43
889.901	380.16
890.204	416.57
890.506	363.17
890.809	341.33
891.111	236.96
891.413	421.43
891.715	385.02
892.017	343.76
892.32	435.99
892.622	338.9
892.924	455.41
893.225	419
893.527	358.32
893.829	355.89
894.131	331.62
894.433	428.71
894.734	368.03
895.036	307.35
895.337	317.06
895.639	450.55
895.94	402.01
896.241	428.71
896.543	389.87
896.844	331.62
897.145	421.43
897.446	324.34
897.747	358.32
898.048	440.84
898.349	309.77
898.65	402.01
898.951	348.61
899.252	409.29
899.553	358.32
899.853	433.56
900.154	411.72
900.455	380.16
900.755	392.3
901.056	452.98
901.356	389.87
901.656	348.61
901.957	416.57
902.257	358.32
902.557	394.73
902.857	397.15
903.157	360.75
903.457	312.2
903.757	419
904.057	380.16
904.357	355.89
904.657	353.46
904.957	426.28
905.257	348.61
905.556	435.99
905.856	326.76
906.155	377.74
906.455	312.2
906.754	360.75
907.054	423.85
907.353	433.56
907.652	394.73
907.951	343.76
908.25	338.9
908.55	419
908.849	394.73
909.148	399.58
909.447	469.97
909.745	346.18
910.044	300.07
910.343	385.02
910.642	440.84
910.94	406.86
911.239	370.45
911.537	375.31
911.836	409.29
912.134	387.45
912.433	399.58
912.731	372.88
913.029	375.31
913.328	397.15
913.626	360.75
913.924	319.48
914.222	406.86
914.52	346.18
914.818	351.04
